review,sentiment
"In the wake of the matrix this travesty of a film with loose connections to VR has been reissued with the tag-line ""The Matrix just got Deadler!"", in a box with a very Matrix inspired cover (still called ""Expect to Die"" though). Due to the choice of font however the tag-line looks to all the world like it says ""Beablier"". Anyway.<br /><br />To complete the transformation to Matrix wannabe they have mocked up a VR fight scene with a Morpheus-a-like on the back of the box. It may be important to know that this character DOES NOT FEATURE IN THE FILM.<br /><br />Overall this film is a travesty on every level. Jalal Mehri is an awful actor and does not impress with his martial arts. However his partner Stone is played by Evan Lurie, who in this film is simply the worst actor I have ever seen. Clearly he was chosen to make Jalal look good in comparison. Worst film I have seen for a long long time.",0
"Men of Honor stars Cuba Gooding Jr., as real life Navy Diver Carl Brashear who defied a man's Navy to become the first African American Navy Diver. Sometimes by his side and sometimes his adversary there was one man who Carl Brashear really admired. His name was Master Chief Billy Sunday (Robert DeNiro). Sunday in a lot of ways pushed, aggravated and helped Carl become the man he wanted to be. <br /><br />I loved Cuba in this film. His portrayal here is as liberating and as powerful as Denzel Washington was in The Hurricane. Through every scene we can see his passion, motivation and stubbornness to achieve his dream. We can see the struggle within in him as he embarks to make his father proud. I also loved how the director created and brought forth a lot of tension in some of the key diving scenes. Brashear's encounter with a submarine during a salvage mission is heart-stopping and brilliant. <br /><br />The only fault I could see would have to lie in the supporting cast. Cuba and DeNiro's characters are very intricate and exciting to watch. Which does make you a little sad when they have to butt heads with such two-dimensional supporting characters. The evil Lt. Cmdr. Hanks, Sunday's wife (Charlize Theron), the eccentric diving school colonel (Hal Holbrook) and Cuba's love interest are the characters I found to not have very much depth. What could have made these characters more substantial and more effective was a little more time to develop them. Why was that colonel always in his tower? How come Sunday's wife was so bitter and always drunk?<br /><br />Another curious question has to be this. What happened to Carl Brashear's wedding? I mean if this film is chronicling this man's life wouldn't his wedding be an important event? Maybe it's just me. Men of Honor, however, is a perfect example of the triumph and faith that the human spirit envelops. This film will inspire and make you feel for this man's struggle. Which I do believe was the reason this powerful story was told. My hat goes off to you Carl Brashear. I really admire your strength.<br /><br />",1
"This is a wonderful movie, and I still love it! It just so magical and it is fun for the whole family! I recommend it to people of all ages. I promise you will not be disappointed! The characters are always so engaging, so real, you will just love them! The story of Gerda and Kai falling in love will really amaze you and put that little spark of magic into your life.<br /><br />I don't see how anyone would care if the movie matched the book, I mean the movie was amazing! I haven't even read the book, and guess what? I don't care. In fact, if the movie and book are so different, then you can just call them two separate stories and be happy with it.<br /><br />I thought the acting was bloody brilliant! Bridget Fonda plays the Snow Queen, so evil, and so cold - you just have to hate her. Chelsea Hobbs plays Gerda, a love-struck girl who is determined to find her love no matter what it takes, and goes on a wonderful adventure. And I just love all of the Snow Queen's sisters (the Spring Witch, the Summer Princess, and Autumn Robber)they are so fun and different in many ways.<br /><br />I haven't seen this movie in awhile, so forgive me if I make a minor mistake.... but there's no doubt that I will always love this movie.",1
"Leaving aside the drawbacks and deficiencies of the film mentioned by other viewers I must say that it seemed to me a film about power,which is in my opinion one of the most luring illusions. I saw the drama of an emperor and people. It seems to me that the director wanted to pose a question of what the benefit of nation is and what the price of ""happiness"" for all is. Is there justification for the enforced benefit and ""happiness""? How much can be forfeited for the nation's security and peaceful existence? Is the idea of a powerful would-be empire worth reducing to misery and killing thousands of its citizens now? It seems to me that the emperor himself does not know the answer and seeks to learn it all the time the film runs. He is desperately torn between these desires and at the same time psychologically harassed by the discovery of his true origin. He seems to half hate his subjects for having to renounce his father and his love, half love the people as a good emperor should. No wonder his actions are controversial and emotions confused. It seems to me that as another film presenting the problem of power of man over other men the film is a success.",1
I chose to watch this film at Tribeca based on Judd Hirsch and Scott Cohen and found it to be one of the best movies in the festival. Both leading actors deliver a well rounded sensitive performance that seems to match the characters on a personal level. The director did a great job bringing the characters and story to life with skill that is usually not seen in a first-time production.<br /><br />One interesting aspect of this film is the love of woodwork and New York City (Brooklyn in specific). The movie revolves around the family furniture making business and weaves delicate cinematography of both carpentry and ordinary Brooklyn life  again kudos to the director on this fine choice.<br /><br />This is gem and I would whole heartedly recommend it (I'm sure it will make it to the screen).,1
"The greatest compliments to the other commentator here at IMDb who asked himself why this series didn't ""get stuck"" in its time to last a lot longer like many other series in the 80s did.<br /><br />It is not true the series would have gotten worse if further continued.<br /><br />I will at the end of this my comment post some thoughts about the other movie realizations, rather: attempts of the Robin Hood legend.<br /><br />First of All, Robert Addie (Gisburne), you are among us all, you live forever.<br /><br />Nothing is as fun as the entire two, if one wants, three seasons of this absolutely unique series. And at the same time absolutely agreeing with the mostly new and revolutionary findings of Terry Jones' history documentations about Egypt, Greece, Rome, Konstantinopel, the Goths and Barbarians, and the middle ages and crusades (...yes, THE Monthy Python-Terry Jones):<br /><br />If you have seen those brilliant and funny Jones-Docs you will better, much better understand all the historical background stuff Carpenter, the writer of the Robin of Sherwood-series (which happens to be the brother of John Carpenter, who made ""The Thing"", their third brother makes music), intended to tell us.<br /><br />The writer of ""Dick Turpin"", ""Catweazle"" and the first two seasons of ""Robin of Sherwood"", called ""Kip"" Carpenter, is my movie overlord. He's better than all those others who criticize his ""sword-and-sorcery"" element or ""defectiveness"" (taken from the Robin of Sherwood Webring) of this series (that I can not see) or have other non-fundamented criticism of which there existed a lot back then and still now.<br /><br />That's why, when you get to know this ""Robin of Sherwood"" better, you'll be severe. You will at first loathe the third season. Not only that: I did myself go thru this, and on top of it, I have only taken up the first two seasons into my deepest heart - DESPITE the fact that Praed, the actor of Robin, left this series, because after the series had enormous success, he was offered a probably better paid role in an absolutely ridiculous Canadian series called ""The new Adeventures of Jules Verne"" - already the title reveals the emptiness of the whole project. Praed went for money, and not for fame, he didn't stick with his gang and kin, I mean: as actors.<br /><br />Actors who personally represent the afterwards ""really"", in our present time famous and legendary faces and characters of the Robin-Legend. The potential of this series could and should have been let blossomed a lot more without any degrading niveau of content and historical message and rebellious accuracy regarding current political issues.<br /><br />Again, obligatory to say: A change of the main role was forced by Praed's stupid decision of leaving Robin of Sherwood for a silly remake-series of the Verne-tales and brilliantly woven into the filming of the story. Still it is in some aspects a catastrophe.<br /><br />Anyway: If one is informed about this, and that Connery was maybe really advertised by his father, but that the young Connery DID NOT AT ALL ""chase Praed away"", how I prejudicially thought in the first place, then one can absolutely enjoy the 3rd season. Sad here is that the script was not anymore written by Superman Kip Carpenter, so we don't have anymore that critical and free-thinking historical background like i.e. in ""The Witch of Elsdon"", or in ""The King's Fool"", two episodes of the first series that is A) funny, B) historically educating and C) brilliantly acted. ===<br /><br />""Don't trust the Lion!""<br /><br />Unlike many other characters that wished him dead for the sake of their own gain of power, Richard Lionheart, as shown in RoS and as in real history, was a greater authority than John or others, but used it only for his wicked idea of the crusade and the war against Normandie in France. He slaughtered and had slaughtered much more than tens of thousands of Christians, Muslims and Jews in the ""wholy"" crusades, and his soldiers even devoured the children they slayed out of hunger or poverty. On top of that, after his capture by the Saracens (muslims) in the crusades, Britain was squeezed out for his ransom, 100.000 marks (at that time, 11th century, comparable to approx. 30 Billion - 30'000'000'000.- Dollars of current value), to get him safely back, and then he just visited England for a month to return to Normandie (in France, where the Norman Invaders went first) for the crusades (one learns that in the episode ""The King's Fool""). For this new crusade, possibly kind of a revenge for his capture, Richard Lionheart again ""drains the country of money"" (cited out of Clive Mantle's mouth, when he lectures Robin in being critical with even the King). Robin criticizes this warfare unsocial ruling of Richard's, he addresses Richard himself, telling him ""The poor gave everything to set you free, how CAN you ask more of them?"" - Richard: ""...Give me your courage and strength, not your words!"" ...Later, in private, Richard orders the assassination of Robin...<br /><br />So, the crusaders were the real ""barbarians"".<br /><br />P.S: Already when I watched Kostner in 91, I got upset, because after-wards, I found out in history course in school that Richard was not that good just man as displayed by Sean Connery in his appearance at the end of ""Prince of the Thieves"". Well, as Terry Jones would put it: It is a lie, a treacherous lie!"" Sean plays humorist and charismatic, and his son does a better job than expected in the third season of ""Robin of Sherwood"".<br /><br />Again: Praed is, according to my info up to now, the one who left Sherwood for a stupid Verne-series nobody with brains will EVER remember or want to remember.",1
"seriously what the hell was this movie about,,simply stupid,,i'd give it 0 but,,,1""awful"" is the lowest you can go,,seriously this movie is not worth watching,,waste of time, i don't know what the hell is wrong with you guys voting this movie 7 out of 10,,i seriously can make a better movie than this , hire some other unemployed people,,'n i promise i'll make a movie better than this,,this movie was so bad,,that i'll never watch a movie starring Steve Carrel again,bottom line don't waste your time to download it off the net or rent it,,i'd nominate this movie for the worst movie of the century i mean the worst is Something Gotta give but after that this is the second",0
"Susie Q. is one of those rare, and sweet movies that give you a warm feeling. It's bittersweet, but wholesome, and it's characters are fun, and captivating. At first, I thought the movie would be the cliché cuddly movie that would bore me after five minutes, but was I wrong. It made me tear up at times, and it's plot was enticing, making me root for the good guys. I loved the movie, and still remember it today, 9 years later!! I recommend it highly to ANYONE, and the movie is family oriented, so you won't have to worry about unsuitable content. Truly, if Disney would show more movies that are up to par as Susie Q., it would be the most popular family oriented channel in the world. Now if only Disney would show it just ONE more time!^_^ Go Susie Q.!!",1
"The only Riddle in this film was how it ever got made. the British film Industry needs to make films people actually want to watch and not look to get Taxpayers money (a'la BBC) to keep Luvvies in their life style they have been accustomed to, with doing nothing for it.<br /><br />the Film was every thing wrong with British Films it relied on stereotypes, it had to be about a London were people were either Posh and corrupt, Gangsters, Luvvies or gawd blimey jellied eel types, the story script was just pathetically weak, to the extent when the Police man pulled out his phone and the ring tone was the ""Sweeney "" theme I just expected it. The whole film was a happy shopper sweeney / Minder rip off.<br /><br />the priceless manuscript I noted got left behind and lost on a few occasions and is something even I with my limited street wiseness wouldn't carry around in my breast pocket every where, to the beach and fights etc Saying that Vinnie Jones is likable which is about the only thing in the film, poor bloke.<br /><br />When Derek Jacobi walked into the water at the end because he was Dickens, oh my god, what a load of crap, and I am being positive here",0
"Go to the video store and get the original. I do not understand why Hollywood has that need to take a perfect foreign movie and remake it. ""Mostly Martha"" or ""Bella Martha"" has a much better cast. Beginning with the heroine Martina Gedeck, who convinced me much more in the role of the work-obsessed perfectionist than the more famous Catherine Zeta Jones, to the Italian cook and the niece suddenly deprived of her mother and forced to live with an aunt, not fit for child-rearing. <br /><br />In many ways, the American version of the movie is a copy of the German original. They just exchanged the actors. However, they also changed the story because it would have been difficult and not very believable to materialize a father for the little girl in an American context. <br /><br />I was thinking about that. Maybe the father could have been Puerto Rican, or Cuban, or Mexican. Well, there are so many ""guest workers"" in the U.S. Take your pick. But I doubt that any of them would have shown up to shoulder the responsibility as the Italian father did in the original. Therefore, the American movie leaves that part out but keeps the Italian cook. And by doing this the whole story changes. In the original ""Martha"" is so removed from reality that she thinks it is okay to send her niece off with a complete stranger in a foreign country. <br /><br />The American ""Martha"" is softer and therefore the movie is sweeter and does not have that edge the German movie has. <br /><br />In the original the ""Italian"" cook is not so good looking but much more charming , the little girl is more of a brat but much more believable and ""Martha"" is more representative of a career woman in today's world than the watered down version we are presented in the American version. And the whole opera music in the American version was very annoying. I loved the Italian songs in the original and bought the CD. <br /><br />Hollywood recognized that ""Mostly Martha"" was a great movie. Maybe the distribution companies should have put it in more theaters or it should have been shown in English without subtitles. In any case, the original is so much better. By the way this reminds me of another remake. ""Shall we dance"" is one of my favorites in the original Japanese version and totally forgettable in the American version.",0
"When I had first heard of ""Solar Crisis"" then got a load of the cast, I wondered why I had never heard of a movie with such a big cast before. Then I saw it.<br /><br />Now I know.<br /><br />For a movie that encompasses outer space, the sun, vast deserts and sprawling metropolises, this is an awfully cramped and claustrophobic feature; it feels like everyone is hunkered close together so the camera won't have to pull too far back.<br /><br />And the effects, while good, are pretty underwhelming; we're talking about the imminent destruction of the planet Earth if a team of scientists and soldiers cannot deflect a deadly solar flare. But other than shouting, sweating and a red glow about everything, there's no real feel of emergency.<br /><br />Don't get me started about the cast. What Heston, Palance, Matheson, Boyle, et al are doing in this movie without even bothering to act with any feel for the material is anyone's guess. Makes you wonder who else's condos aren't paid for in Hollywood....<br /><br />And as far as the end goes.... Well, let's just say it's tense and intriguing but it's too little too late in an effort like this. If it had kept up that kind of pace all through the film, maybe I would have heard of ""Solar Crisis"" sooner.<br /><br />Two stars. Mostly for lost opportunities and bad career moves. <br /><br />I wonder how Alan Smithee keeps his job doing junk like this?",0
"There is a fantastic song in Killjoy 2 that goes on about how clowns are usually really nice and fun but Killjoy is a killer. I don't recall the song in the first movie but when singer Olimpia Fernandez sings 'Killjoy, yeah Killjoy 2' is sounds like the 2 may have been added in for this dire sequel. The film is much worse than the first movie and that was really bad. This time the cast, including the usually excellent Debbie Rochon have given up trying and director Tammi Sutton creates no tension and presents merely a dull and steady film. Full Moon pictures produced this during their 'Urban' phase, none of which was very good but none so bad as here.",0
"Maximum risk is quite surprising to a person that has seen more then on of his movies. Director Ringo Lam made an average action-movie, that can be compared with most of the other mid-quality action movies, what is a special predicate to a `Muscles from Brussels`movie. It has a quite classy style, an interesting atmosphere and, last but not least, the beautyful Natasha Henstridge. Even VanDamme doesn´t make you crying by his acting, he does a relatively good job. Of course you may not compare Maximum Risk (oh, what a creative title!) to `Ronin`, but after watching `Knock off` it´s the hell of a good movie... in special standards, of course.",0
"In WWII, America has developed a brand-new HUGE bomber plane. Lois Lane and Clark Kent go to cover the story when the plane is going on its first mission. Lois stows away on the plane before it takes off. There are also some Japanese saboteurs on board who have every intention of flying the bomber to Tokyo. Will Lois be able to warn Superman? What do you think?<br /><br />Fast-moving, colorful cartoon. The animation is a little jerky but much better than anything we see today. The color and sound have been beautifully restored. Just two problems--the lousy music score and the racism (especially in the title). That aside this is pretty good. An 8.",1
"I will not vote this movie as an awful one, mainly because i kind of like it, i was one of those summer days that i was so lame to do anything and decided do rent a movie in the stupid section of the videostore. Besides that i didn't slept in the nigh before and the movie got me awake...Let's just start the autopsy, OK, the movie haves a strange plot, first is isolation, there is an expedition, they get isolated in an island because there is no gas on the boat, something like that, there is not a single convincing performance on the actors part(so far), the main problem starts after the isolation idea, the POV of a snake, then another, ...then another, then snakes that change, then false spooks, a lot of them, and when we believe the movie is going on a good way for a b flick keeping the suspense it fails, because after ten or eleven spooks we don't get carried away, the one scene that unmistifies all is the scene when we witness a drunk lesbian show watched by snakes that seem to dance, after this it's becoming not a horror\adventure but a comedy driven movie, the adventure part is discarded also.<br /><br />For me the problem in a movie is the third act, it is the one section that just drives the movie for a already guessed conclusion, or if it succeeds we don't noticed it, like a ninja smoke in our eyes, well....Snake island haves a bad conclusion, it all comes to a «by the book» ending, with a confront, persecution and escape sequence, it was predictable in the moment i rented the dam copy. The other real problem is concept, concept is very important, it is the reason you believe in dinosaurs coming to life or a corpse full of stitches that just wants to live, the main concept about snakes that want revenge after decades on torture by the human civilization, well...hmmm, just doesen't glues on the wall. One thing you will enjoy (if you watch it with an opened mind) is the more b-z sequences, naked lesbian girls, some amateur camera angles, the braindead homage with the grass cutter, the black dude doesen't die first, and thats all... if you want to see snakes, black dudes and comedy and you prefer bigger budgets go and see «snakes on a plane».<br /><br />Hasta moviegoers",0
"Okay. So I just got back. Before I start my review, let me tell you one thing: I wanted to like this movie. I know I've been negative in the past, but I was hoping to be surprised and actually come out liking the film. I didn't.<br /><br />It's not just the fact that every horror cliché imaginable is in this. And it's not just the fact that they make every little thing into a jump scare (walking into a baseball bat left on the floor? Are you kidding me?). It just wasn't scary. One thing I was surprised about: there was more blood than I thought there was going to be.. which isn't saying much.<br /><br />The film starts off with Donna being dropped off by Lisa's mom at her house. She comes in.. goes upstairs. Camera pans to her father dead on the couch. Spooky. She goes upstairs, where the aforementioned baseball bat scene happens. Finds her brother on his bed, apparently dead (how could she tell? He didn't have a spot of blood on him). Killer comes in, Donna hides under bed, mom dies. She runs outside screaming for help. Killer behind her: ""I did it for us."" Cut to therapy session. This confused a lot of people- everyone was asking whether or not her family actually died or if she imagined it- and she mentions how the nightmares have started coming back. Filler dialogue ensues.<br /><br />THey cut to the chase pretty quick. Few scenes at the salon, they go to the hotel. Of course the killer is already there (for some reason, he escaped 3 days ago but the police/family weren't informed until he's already there). More filler ensues.<br /><br />I'm not going to go on about what happens in the film, because I don't want to spoil it too much. If you want to know who dies, Horror_Fan made a post about it already. But on the subjects of deaths: they weren't that exciting. People in the theatre actually laughed out loud (an experience I've never had before in a horror movie, not even in When A Stranger Calls) during several of them. One in particular: the bus boy guy who gives the most hilarious 'scared' face I've ever seen. The only death involving any blood was Lisa's, and that was pretty scarce. Her throat is slashed, blood (if you can even call it that- it was practically black) splatters on the curtain-thing. The only other blood was on Claire when we see her body. Apparently, Fenton decided to stab her a few times after he choked her to death. Um, okay? The movie was one of the most clichéd I've ever seen. Let's see here.. obligatory close-mirror-curtain-BOOM! scene. Check. Twice, actually (you could tell they were struggling). Mandatory backing-up-into-killer. Check. There's also the backing-up-into-lamp scene, but you've all seen that. Oh, you say you want a birds-flying-away scare? Well, you got it! (Yes, they managed to incorporate one of those in here). And, of course, the we-have-security-on-all-exits-but-he-still-escaped scene. Shall I go on? I could.<br /><br />For anyone saying the characters weren't stupid, are you kidding me? ""Oh, even though the massive alarm is ringing, literally saying PLEASE VACATE THE BUILDING, and 3 of my friends are missing, I'm going to go upstairs to get my wrap."" These characters were some of the most flawed and stupid characters ever. The only likable character - Lisa - made one of the most stupid moves in the movie. ""Oh, I just realized the psycho-teacher is here! I must leave my strong boyfriend behind to run off by myself to warn her! Oh, shoot, the elevator is being to slow? Guess I'll take the stairs and run off into the construction site!"" Ugh. By the end of the film, they all deserved to die. The only death anyone felt any remorse for was Donna's boyfriend (I can't even remember his name- is that bad?), and by that time, the audience was completely drained out of this scareless, clichéd film.<br /><br />There were SOME positives- the acting was decent for the most part, and it was well-shot. But that's about it.<br /><br />I'd give it a 1/5, and that's being generous. Just for the laughs (and believe me, the audience had a few), and Brittany Snow.<br /><br />Oh, and the reaction was bad. Very bad. People were boo-ing after the movie ended and buzz afterwards was very negative. Expect bad legs for this one.",0
"I must admit I burst out laughing when I saw one reviewer compare this to LOTR. Well yes, if you exclude the dwarfs, the cast of thousands, the great special effects, the big battles, the strong characterization, the decent plot, the good acting, the classy direction and everything else. Which leaves you with the walking. And boy, does this film do walking! If Mr Piano had his way, this would probably be an uninterrupted three hours of hardcore walking through the Wisconsin countryside, but every 40 minutes or so these pesky Martians pop up for a few seconds to interrupt him before he goes for another bit of a ramble. You've never seen so much walking in a movie. If this really had a $20m budget, most of it must have gone on Mr Piano's shoes, because he had to get through plenty of pairs with all the walking he does. Which explains why there's no money left for decent effects, a decent video camera or proper actors. Honestly, it's like watching some bizarre fetish video for people with a thing about going for long walks in period costumes. Even on fast-forward, this is a looonnnggg walk.<br /><br />As for the sci-fi stuff, I think it was a mistake to put Martians in the film: they only get in the way of the walking, which is clearly much more interesting to the director than the story.<br /><br />I wonder how much Mr Piano charges to walk dogs?",0
"Typically terrible trash from director Fred Olen Ray about a female cyborg hunter(Teagan)commissioned by Warden Jan-Michael Vincent to find and execute escaped alien convict Ross Hagen who has charted course for earth. Soon Forest Ranger John Phillip Law will have to protect a group of obnoxiously hammy college kids headed by the grating Richard Wiley who ran over Hagen with his RV on a camping trip gone awry. Soon the cyborg will be blasting away with her arm laser burning one innocent alcoholic Doctor(Robert Quarry of Count Yorga-Vampire fame)proving that no one will stand in it's way of retrieving the hide of the convict, whose collar is a tracking device that weakens his body. Law finds an ally in Leo Gordon, an old Vietnam war vet with way too weapons stashed in his cabin.<br /><br />Perhaps intentionally made awful, this features what fans of ""rancid cinema"" yearn for..dreadful special effects, acting, and premise. At least, the film has PJ Soles for some eye candy..even in '89, she was quite smokin'. That laser gun sure is funny..it can incinerate some houses yet when the Cyborg shoots at Law it barely leaves a mark on the location fired.",0
"A longtime fan of Bette Midler, I must say her recorded live concerts are my favorites. Bette thrills us with her jokes and brings us to tears with her ballads. A literal rainbow of emotion and talent, Bette shows us her best from her solid repertoire, as well as new songs from the ""Bette of Roses"" album. Spanning generations of people she offers something for everyone. The one and only Divine Diva proves here that she is the most intensely talented performer around.",1
"I'll admit that I don't expect much from a Roger Corman film. Generally, I expect a lot of walking and bad scripts. Yet in this case, I am pleasantly surprised.<br /><br />The Gunslinger is a story of a woman (played by the spunky Beverly Garland) who takes over as sheriff after her husband is brutally murdered. Ms. Garland is a pretty good shot herself, killing one of the murderers the next day at her husband's funeral. Her first task is to shut down the local bar that is violating the town curfew. The bar's owner is trying to buy land in anticipation of being bought out by the (hoped-for) railroad. However, Ms. Garland is a thorn in her plans, and the bar matron hires a man to kill Ms. Garland.<br /><br />Because of Ms. Garland's plays her role honestly and realistically, there is absolutely no temptation to go to Suzanne Somers ""She's the Sheriff"" jokes. With the exception of a couple of faux pas (the apartment door that opens OUT from the inside, jeep tracks, and the two horsemen waiting on screen for their cue to ride around a corner), the movie becomes quite passable as movie fare. However, Corman could not resist padding his film with horse riding scenes, much like he does walking in other films.<br /><br />Sterno says The Gunslinger is a horse opera worth your time.",0
"Leonard Rossiter and Frances de la Tour carry this film, not without a struggle, as the script was obviously hurriedly cobbled together out of old episodes. When it came out, this must have been a real disappointment as it's also done on a bus ticket budget. Attempts to move it out of the house - which is jarringly unrecognisable, a bad job all round there - with a picnic, fantasy sequences, rugby and a boxing match in the local gym simply don't work. Most of these are just character-light setups for a solitary not-particularly good gag. That said, the interplay of Rossiter and de la Tour (and anybody else with him) is mostly hilarious; they even manage to make a soda syphon gag work, but you can see the struggle with recycling a literally uninspired script that changes plot half way through. Don Warrington has very little to do except 'be black', and due to the random script hacks Christopher Strauli changes character at least twice. And in the end, as he often did in the TV series (though you might not remember - read the scripts), Eric Chappell lets you down with a 'time's up' ending. Were they that cynical, or just too desperate to be in the film business? Rossiter and de la Tour are always funny but as a film, it's a terrible postscript to a fondly remembered TV series. RIP.",0
"This showed up on a DVD a buddy of mine bought for me. They had it listed as ""The Savage Guns"" which was an entirely different movie. Obviously the folks who packaged the DVD never bothered to look at what they were burning on the disk.<br /><br />Anyway, this movie is about as bad as they come. The sound track is a combination TV Batman/Early James Bond/Spaghetti western. Lots of galloping around to this music. It appears that the guy has to gallop between scenes to burn up some time and give the sound track folks something to do.<br /><br />English is dubbed over the Italian and it really shows. I wish it had been just a little bit worse and then it would have had some of the campy feel of the Ed Wood films. AS it is, it is just plain awful.",0
"I first saw this movie on IFC. Which is a great network by the way to see underground films. I watched this movie and was thinking it was going to be pure drama and a story line that doesn't hold water. But it really was a worth while watch. The main character is in such rough shape, and you hate to see him deny help, but no matter what you just can't hate him. His devotion to The Beatles and John Lennon is a great metaphor for his life and the helplessness he feels. <br /><br />The atmosphere of the film is also great. At times, you feel like you can see what he sees, feel what he feels in some situations. This movie does not leave you wanting to know more, or disliking a loophole in the plot. There are NO loopholes (in my opinion). I have always been a fan of foreign films, especially now with movies being made so poorly in America. I really enjoy the foreign settings because I feel it can take you on a trip, and sometimes understand a different culture. This movie did all those things to me and more. Please watch this movie and if you're new to foreign films, this is a great start.",1
"Yes, a tap dancing horror thriller........with Shelley and Debbie! Goody Goody. This is demented and campy fun and part of the guignol cycle of the 60s that leaked into the 70s. Released as a double feature with the Burt Reynolds comedy FUZZ this mad scare is so bonkers as to be throughly entertaining. Like a mix of DAY OF THE LOCUST, THE OTHER and BABY JANE, I suggest any prospective viewer take on the idea that this is almost meant to be skew-iff and sit with someone with whom you can shriek and elbow all through it. Actually, get drunk whilst you watch it.....on cheap champagne. Again, with many 30s film ideas they are also about delusion; the struggle of the time for a better life getting bitter and twisted by emotional madness falling into murder. But this one is just plain crazy. It also reminds me a lot of BLOODY MAMA the De Niro - Winters shlock fest that makes this film look positively glorious.",1
"More of a Frisbee like turtle with fangs that go up like a wart hog. More battles with people in bird suits that look like people in bird suits. A ping pong ball space ship. Two naughty boys who know how to do everything, including getting on board the space ship. More tiresome music. More ""Gamera is the friend of children"" stuff. I remember when Godzill and Rodan came out. The movies were a lot of fun because the monsters were actually a threat to people. Now they are just a parade of silly costumes with very little behind them. The adults are all ridiculous and moronic. Like in American sitcoms, the kids are the bosses (when in reality they couldn't think their way out of a paper bag). These monster movies must be the Japanese means of partonizing these little snots. Above all, however, is that after seeing three of these movies (with the same plot over and over; check the stock footage), the ultimate conclusion is that they are boring. If you haven't see this one, don't bother.",0
"Fabulous, fantastic, probably Disney's best musical adventure. I have loved this film for over 35 years because it is so imaginative, clever and fun. Even despite the silly ""flying bed"" scenes, the other scenes and dialog are magical and funny. Could they have picked anyone better than Angela Lansbury to play Eglantine? I cannot think of anyone more suited to the role. Remaking this classic would be as stupid as remaking Mary Poppins.<br /><br />David Tomlinson, though he had few quality movie roles, absolutely shines in this adventure. He was a comic genius who is often forgotten nowadays. Blustering, prim and proper Englishman -- nobody could really do slapstick and pull it off as gracefully as he does. It would be tragic to remake this film because Tomlinson has been deceased for a few years and nobody could step into his shoes and do his character justice.<br /><br />The dancing nightgowns and armor have a magical aura about them that other movies with witches just don't capture. I particularly enjoy the parts where the Germans invade Eglantine's house and she must defend it in any way she can.<br /><br />Bobbing along, bobbing along on the bottom of the beautiful briny, sea. Richard and Robert Sherman outdid themselves on the musical numbers. All of them are fantastic and worth remembering, Portobello Road being one of my favorites.<br /><br />A great film that still holds up today!!",1
"I like science-fiction movies and even, low-rated, made for TV, bargain bin, movies I may still find interesting. Well, I found this one in a bargain bin and brought it as a selection to a movie night with a group of friends.<br /><br />I was, literally, *emabrrassed* that I brought this movie.<br /><br />Right from the beginning, the acting is bad, the story is bland and the plot is almost non-existent. All this leads right to what the movie really was: A soft core porno graphical movie.<br /><br />The movie started with a woman prison where the prisoners are all sexy women working in some sort of mine. First clue that this movie is NOT serious: attractive women in a prison being forced to do physical labor. Yeah, right! Whatever. :P Once the ""plot"" continued, it was overshadowed by pointless scenes of people having sex. Halfway through the movie, my friends and I stopped watching, it was so stupid. The next day, I thought that I would give the movie another chance and watch the rest. I watched about another 15 minutes and gave up again.<br /><br />If you are looking for a decent, science-fiction or even a sci-fi monster movie DO NOT watch Lethal Target! If you want to see a low-budget, soft core porn that is light on plot, then see Lethal Target.",0
"I used to watch this show when I was a little girl. When I think about it, I only remember it vaguely. If you ask me, it was a good show. Two things I remember vaguely are the opening sequence and theme song. In addition to that, everyone was ideally cast. Also, the writing was very strong. The performances were top-grade, too. I hope some network brings it back so I can see every episode. Before I wrap this up, I'd like to say that I'll always remember this show in my memory forever, even though I don't think I've seen every episode. Now, in conclusion, if some network ever brings it back, I hope that you catch it one day before it goes off the air for good.",1
"Oz is set in Oswald State Correctional Facility. It tells the story of confrontation, cruelty, violence, hate and survival at any cost. in a place like Oz, you have to have eyes in the back of your head.<br /><br />This completely original, intelligent and compelling drama tells of how warped life becomes as soon as you step through the gates of Emerald City.<br /><br />What is supposed to be a state of art correctional facility is in fact far from being such. The show brings to light some of the many flaws in the prison system, the underestimating of the humanity that cold hard killers are capable of still retaining, and the one true fact: The prisoners are the one's who control the prison.<br /><br />This magnificent and somewhat surreal show teaches about the importance of every life and helps give an understanding to the reasons that most of the prisoners are there. This show may seem shocking at first but to truly tell it like it is, such a thing is necessary.<br /><br />Oz is a great depiction of hell on earth and how such a place teaches you some of the most important lessons you will ever learn.",1
"Here is a movie of adventure, determination, heroism, & bravery. Plus, it's set back in the late 1800s which makes it even more interesting. It's a wonderful, adventurous storyline, and Alyssa Milano is wonderful at playing the wholesome, confident, no-nonsense Fizzy...a great role-model. This is one of my favorite movies. It is a movie to be watched again and again and will inspire you and enrich your life without a doubt. Not only is the storyline excellent, but the movie also has fabulous scenery and music and is wonderfully directed. This movie is as good as gold!",1
